Timestamp,TransactionType,Amount,Fraudulent,AnomalyScore,FraudulentLabel,TransactionHour,TransactionDay
2023-02-02 00:00:00,Card,1090.69,1,0.24626420974062174,Normal,0,Thursday
2023-08-17 18:00:00,Card,980.31,1,0.22229833085076844,Normal,18,Thursday
2023-10-04 21:00:00,Card,1679.79,1,0.2963901128574678,Normal,21,Wednesday
2023-07-31 19:00:00,UPI,2130.56,1,0.30191278007607864,Normal,19,Monday
2023-08-07 00:00:00,UPI,1423.89,1,0.28381934867071973,Normal,0,Monday
2023-08-30 13:00:00,UPI,2565.61,1,0.2879730465607773,Normal,13,Wednesday
2023-07-25 06:00:00,UPI,1773.62,1,0.303644762600957,Normal,6,Tuesday
2023-09-08 16:00:00,Card,2842.22,1,0.2664489965341741,Normal,16,Friday
2023-05-19 23:00:00,NetBanking,2404.09,1,0.29543384622145,Normal,23,Friday
2023-12-01 22:00:00,Wallet,3433.18,1,0.17705629726598882,Normal,22,Friday
2023-07-23 01:00:00,Card,1646.22,1,0.2910658835657369,Normal,1,Sunday
2023-03-03 17:00:00,UPI,2675.18,1,0.2844674949274613,Normal,17,Friday
2023-09-20 17:00:00,UPI,570.55,1,0.1702282028236901,Normal,17,Wednesday
2023-05-24 19:00:00,NetBanking,4313.33,1,0.010555212063025787,Normal,19,Wednesday
2023-01-03 06:00:00,Card,2635.16,1,0.28961062739537424,Normal,6,Tuesday
2023-11-15 11:00:00,Card,1762.95,1,0.3054362346800075,Normal,11,Wednesday
2023-05-25 06:00:00,NetBanking,25061.18,-1,-0.12123368748486363,Fraud,6,Thursday
2023-02-04 16:00:00,Card,1802.38,1,0.30568050340465974,Normal,16,Saturday
2023-09-06 02:00:00,NetBanking,3472.03,1,0.1702300969874211,Normal,2,Wednesday
2023-12-21 23:00:00,UPI,2718.84,1,0.28187667718167925,Normal,23,Thursday
2023-10-28 21:00:00,Card,1645.35,1,0.292264775525738,Normal,21,Saturday
2023-05-18 22:00:00,NetBanking,1008.95,1,0.23076904423973188,Normal,22,Thursday
2023-05-18 12:00:00,UPI,2956.88,1,0.25115090239591487,Normal,12,Thursday
2023-10-08 02:00:00,Card,2670.84,1,0.2842809620849496,Normal,2,Sunday
2023-10-28 18:00:00,UPI,2565.1,1,0.288642412747385,Normal,18,Saturday
2023-11-21 00:00:00,Wallet,1933.0,1,0.2969570992206064,Normal,0,Tuesday
2023-06-03 03:00:00,UPI,1760.31,1,0.30406687401519455,Normal,3,Saturday
2023-05-08 06:00:00,Card,3348.18,1,0.19347611716390167,Normal,6,Monday
2023-11-29 02:00:00,UPI,3422.62,1,0.18177170613567395,Normal,2,Wednesday
2023-03-31 07:00:00,Card,2512.1,1,0.29569237545403965,Normal,7,Friday
2023-08-05 23:00:00,UPI,2775.87,1,0.27113335188245813,Normal,23,Saturday
2023-04-16 18:00:00,UPI,2188.88,1,0.3004054392980589,Normal,18,Sunday
2023-07-09 11:00:00,Card,904.01,1,0.21487903732351166,Normal,11,Sunday
2023-08-23 03:00:00,Wallet,1216.21,1,0.2652759930041865,Normal,3,Wednesday
2023-12-15 04:00:00,UPI,2916.95,1,0.26139862463345065,Normal,4,Friday
2023-10-03 12:00:00,UPI,3018.96,1,0.24323332847667384,Normal,12,Tuesday
2023-07-28 13:00:00,NetBanking,2843.3,1,0.2674968705902951,Normal,13,Friday
2023-02-04 06:00:00,Card,2276.84,1,0.2973578386034883,Normal,6,Saturday
2023-02-09 07:00:00,Wallet,2873.04,1,0.2660153950657485,Normal,7,Thursday
2023-09-14 06:00:00,UPI,1953.49,1,0.30098679300420367,Normal,6,Thursday
2023-07-04 09:00:00,Card,2497.11,1,0.2987103142936363,Normal,9,Tuesday
2023-04-02 14:00:00,UPI,1836.25,1,0.3056056859015452,Normal,14,Sunday
2023-06-26 18:00:00,UPI,1154.57,1,0.24949859618451342,Normal,18,Monday
2023-06-03 23:00:00,Card,2691.66,1,0.28414060487448267,Normal,23,Saturday
2023-05-24 20:00:00,Card,3020.1,1,0.24323332847667384,Normal,20,Wednesday
2023-02-24 12:00:00,NetBanking,3979.17,1,0.06078863323275541,Normal,12,Friday
2023-06-24 01:00:00,UPI,2211.22,1,0.2937179764669541,Normal,1,Saturday
2023-12-29 17:00:00,UPI,1161.75,1,0.24968943525098836,Normal,17,Friday
2023-10-13 12:00:00,UPI,1737.25,1,0.3038741758797118,Normal,12,Friday
2023-09-09 11:00:00,Wallet,1891.29,1,0.30409097147634967,Normal,11,Saturday
2023-05-30 18:00:00,UPI,2118.8,1,0.3031900851182766,Normal,18,Tuesday
2023-07-21 17:00:00,UPI,2376.7,1,0.29743570245204126,Normal,17,Friday
2023-02-28 17:00:00,UPI,2290.38,1,0.29642363821368617,Normal,17,Tuesday
2023-07-10 06:00:00,Card,2621.67,1,0.2913214238795813,Normal,6,Monday
2023-07-07 03:00:00,UPI,2157.94,1,0.2992590144554433,Normal,3,Friday
2023-03-06 19:00:00,Wallet,219.76,1,0.10087998706403223,Normal,19,Monday
2023-02-03 12:00:00,UPI,2181.71,1,0.3008522804817837,Normal,12,Friday
2023-02-23 07:00:00,NetBanking,2069.38,1,0.3004483650867093,Normal,7,Thursday
2023-10-23 03:00:00,UPI,2440.21,1,0.2934161248731455,Normal,3,Monday
2023-09-07 10:00:00,Card,1710.81,1,0.2958021197410393,Normal,10,Thursday
2023-08-23 03:00:00,Wallet,2178.82,1,0.30051704664060797,Normal,3,Wednesday
2023-02-27 19:00:00,UPI,2444.99,1,0.29340598163961024,Normal,19,Monday
2023-04-22 15:00:00,Wallet,1871.97,1,0.30490805118920283,Normal,15,Saturday
2023-03-29 18:00:00,Card,2540.7,1,0.2913047418705429,Normal,18,Wednesday
2023-12-07 13:00:00,Wallet,2056.1,1,0.3016334460835181,Normal,13,Thursday
2023-06-25 23:00:00,Card,2125.33,1,0.3035493902972519,Normal,23,Sunday
2023-07-21 07:00:00,UPI,338.17,1,0.13577829907277938,Normal,7,Friday
2023-04-26 08:00:00,UPI,1084.89,1,0.24555712192438223,Normal,8,Wednesday
2023-05-13 18:00:00,UPI,1087.07,1,0.24600027328039875,Normal,18,Saturday
2023-04-18 05:00:00,UPI,2173.07,1,0.3015328288403699,Normal,5,Tuesday
2023-04-19 07:00:00,UPI,3017.33,1,0.2425381661296938,Normal,7,Wednesday
2023-06-18 01:00:00,UPI,1905.27,1,0.30293459777321236,Normal,1,Sunday
2023-12-18 04:00:00,UPI,2678.64,1,0.28449749521781403,Normal,4,Monday
2023-02-24 08:00:00,NetBanking,2518.6,1,0.29448701428638185,Normal,8,Friday
2023-11-04 00:00:00,UPI,2111.91,1,0.3061369386028385,Normal,0,Saturday
2023-09-02 21:00:00,UPI,2459.18,1,0.2965784574174525,Normal,21,Saturday
2023-02-24 05:00:00,Card,2196.75,1,0.300691737006579,Normal,5,Friday
2023-04-16 21:00:00,UPI,1886.18,1,0.3044056692996679,Normal,21,Sunday
2023-03-27 11:00:00,UPI,2312.86,1,0.29456103248450827,Normal,11,Monday
2023-10-11 17:00:00,UPI,3157.31,1,0.230305576157533,Normal,17,Wednesday
2023-12-26 17:00:00,Wallet,2378.2,1,0.2965045757155706,Normal,17,Tuesday
2023-01-04 02:00:00,NetBanking,2174.38,1,0.30124234766969227,Normal,2,Wednesday
2023-10-18 21:00:00,UPI,1298.04,1,0.26857520547259334,Normal,21,Wednesday
2023-08-17 03:00:00,Card,3132.7,1,0.23324375528338853,Normal,3,Thursday
2023-12-10 00:00:00,Card,874.36,1,0.21767381208469644,Normal,0,Sunday
2023-10-27 08:00:00,Card,635.15,1,0.1836740071759816,Normal,8,Friday
2023-08-30 12:00:00,Card,2297.17,1,0.2957520317667955,Normal,12,Wednesday
2023-10-25 13:00:00,Card,1295.39,1,0.26798029402581036,Normal,13,Wednesday
2023-03-09 14:00:00,UPI,2871.28,1,0.26614817651015615,Normal,14,Thursday
2023-12-02 01:00:00,UPI,653.04,1,0.19207949983078876,Normal,1,Saturday
2023-01-15 05:00:00,Card,2769.45,1,0.26995836587225036,Normal,5,Sunday
2023-03-28 10:00:00,NetBanking,2656.79,1,0.28746536283727947,Normal,10,Tuesday
2023-11-30 00:00:00,Card,2094.41,1,0.3016608205378645,Normal,0,Thursday
2023-01-27 21:00:00,NetBanking,320.34,1,0.13043761595418768,Normal,21,Friday
2023-06-27 15:00:00,Wallet,621.36,1,0.1805340655620622,Normal,15,Tuesday
2023-09-13 16:00:00,UPI,2191.95,1,0.30089361888012023,Normal,16,Wednesday
2023-12-27 06:00:00,Card,1813.77,1,0.3064902091911042,Normal,6,Wednesday
2023-05-04 17:00:00,Card,2581.86,1,0.2876733599175334,Normal,17,Thursday
2023-05-07 04:00:00,Wallet,1945.43,1,0.3015691799097556,Normal,4,Sunday
2023-11-15 11:00:00,Wallet,1875.86,1,0.30562221969019465,Normal,11,Wednesday
2023-04-22 17:00:00,Card,58.95,1,0.04785455758471202,Normal,17,Saturday
2023-06-01 05:00:00,UPI,2657.95,1,0.2860626666104602,Normal,5,Thursday
2023-06-26 01:00:00,NetBanking,1480.68,1,0.2874480633740146,Normal,1,Monday
2023-05-08 19:00:00,UPI,1681.44,1,0.29505241034613905,Normal,19,Monday
2023-09-05 13:00:00,NetBanking,1144.18,1,0.2477804819142998,Normal,13,Tuesday
2023-02-27 18:00:00,Wallet,767.67,1,0.2112551103696706,Normal,18,Monday
2023-04-30 10:00:00,UPI,3177.71,1,0.2234126031964644,Normal,10,Sunday
2023-07-19 12:00:00,Card,2636.39,1,0.28975352316510555,Normal,12,Wednesday
2023-08-17 18:00:00,UPI,2649.6,1,0.2894818306586604,Normal,18,Thursday
2023-06-21 20:00:00,UPI,1826.79,1,0.30663719642696285,Normal,20,Wednesday
2023-12-14 12:00:00,UPI,609.66,1,0.17787589010251303,Normal,12,Thursday
2023-06-10 10:00:00,NetBanking,3681.64,1,0.12858689632235898,Normal,10,Saturday
2023-08-14 15:00:00,Wallet,2337.83,1,0.2970049438449165,Normal,15,Monday
2023-11-16 23:00:00,Wallet,2109.43,1,0.3059184294166772,Normal,23,Thursday
2023-10-12 03:00:00,UPI,1712.69,1,0.2970540748910858,Normal,3,Thursday
2023-12-16 02:00:00,NetBanking,364.35,1,0.1384829480884887,Normal,2,Saturday
2023-02-25 13:00:00,Card,2913.25,1,0.2614294353057398,Normal,13,Saturday
2023-06-22 22:00:00,UPI,1153.84,1,0.24853551163358406,Normal,22,Thursday
2023-10-09 22:00:00,UPI,2437.26,1,0.2935550710709897,Normal,22,Monday
2023-04-23 23:00:00,UPI,2616.67,1,0.2906101918077626,Normal,23,Sunday
2023-07-22 05:00:00,Wallet,2267.33,1,0.3001474568532007,Normal,5,Saturday
2023-09-16 20:00:00,Card,2375.98,1,0.2973486709585171,Normal,20,Saturday
2023-11-08 15:00:00,Card,43013.69,-1,-0.151657930785855,Fraud,15,Wednesday
2023-08-14 08:00:00,UPI,1366.07,1,0.2698633159149098,Normal,8,Monday
2023-11-18 11:00:00,Card,2131.6,1,0.30328148889739937,Normal,11,Saturday
2023-03-15 10:00:00,UPI,1819.92,1,0.30715003018536513,Normal,10,Wednesday
2023-10-23 21:00:00,UPI,528.35,1,0.16632700357370156,Normal,21,Monday
2023-11-16 18:00:00,Card,2229.07,1,0.29453731798681737,Normal,18,Thursday
2023-09-13 02:00:00,UPI,3001.0,1,0.2468151580017761,Normal,2,Wednesday
2023-01-21 01:00:00,NetBanking,3101.07,1,0.23528021042833502,Normal,1,Saturday
2023-01-07 09:00:00,UPI,3485.98,1,0.17107132676082226,Normal,9,Saturday
2023-11-14 09:00:00,Card,581.02,1,0.17143598424976358,Normal,9,Tuesday
2023-03-05 12:00:00,UPI,3302.9,1,0.19626778920833932,Normal,12,Sunday
2023-03-30 08:00:00,Card,2147.87,1,0.29959820587132135,Normal,8,Thursday
2023-04-08 15:00:00,UPI,3280.45,1,0.19757769113807278,Normal,15,Saturday
2023-08-03 00:00:00,UPI,1684.17,1,0.29625272447432727,Normal,0,Thursday
2023-08-29 00:00:00,Wallet,1575.36,1,0.2905622677047935,Normal,0,Tuesday
2023-02-21 16:00:00,UPI,1027.78,1,0.23417910062832564,Normal,16,Tuesday
2023-01-03 12:00:00,NetBanking,2620.78,1,0.29002067139534166,Normal,12,Tuesday
2023-03-10 07:00:00,Wallet,2411.58,1,0.29369544294575795,Normal,7,Friday
2023-09-15 17:00:00,UPI,1106.39,1,0.24923277322274812,Normal,17,Friday
2023-11-29 02:00:00,UPI,268.69,1,0.11838514464642791,Normal,2,Wednesday
2023-02-22 04:00:00,Card,2332.2,1,0.2944492184085533,Normal,4,Wednesday
2023-06-25 03:00:00,Wallet,2423.34,1,0.29276897343349956,Normal,3,Sunday
2023-12-15 11:00:00,Wallet,1210.44,1,0.26505849452818353,Normal,11,Friday
2023-05-28 21:00:00,Card,1049.74,1,0.23705244094124428,Normal,21,Sunday
2023-06-24 21:00:00,NetBanking,2524.69,1,0.2927125826933685,Normal,21,Saturday
2023-10-20 01:00:00,UPI,3485.11,1,0.17107132676082226,Normal,1,Friday
2023-10-05 19:00:00,Wallet,1604.01,1,0.2935834670886969,Normal,19,Thursday
2023-04-07 18:00:00,Wallet,1296.29,1,0.2678300312756145,Normal,18,Friday
2023-06-20 10:00:00,UPI,2239.09,1,0.298219037061198,Normal,10,Tuesday
2023-10-18 00:00:00,UPI,2508.2,1,0.29521914335922866,Normal,0,Wednesday
2023-05-06 04:00:00,UPI,1708.57,1,0.2954668738167652,Normal,4,Saturday
2023-08-03 00:00:00,UPI,3620.07,1,0.14780541115614854,Normal,0,Thursday
2023-01-14 17:00:00,NetBanking,2721.35,1,0.2808693428287654,Normal,17,Saturday
2023-06-01 16:00:00,UPI,1694.98,1,0.29542468962210383,Normal,16,Thursday
2023-11-29 14:00:00,UPI,726.01,1,0.20430488559720061,Normal,14,Wednesday
2023-06-21 03:00:00,UPI,3055.54,1,0.2380104833323175,Normal,3,Wednesday
2023-02-25 21:00:00,Wallet,2953.54,1,0.25217540059898036,Normal,21,Saturday
2023-12-17 07:00:00,Card,1757.8,1,0.303827496307815,Normal,7,Sunday
2023-01-15 02:00:00,UPI,2280.46,1,0.29628097914842105,Normal,2,Sunday
2023-09-03 15:00:00,UPI,1879.62,1,0.3038980867209197,Normal,15,Sunday
2023-04-23 20:00:00,Wallet,2416.48,1,0.2936808328232707,Normal,20,Sunday
2023-03-14 22:00:00,NetBanking,1180.04,1,0.25492122890634283,Normal,22,Tuesday
2023-08-22 12:00:00,UPI,1065.98,1,0.24231764796903044,Normal,12,Tuesday
2023-04-11 21:00:00,UPI,2648.69,1,0.28975639392065344,Normal,21,Tuesday
2023-10-24 15:00:00,UPI,2750.09,1,0.27189586398760807,Normal,15,Tuesday
2023-08-10 15:00:00,UPI,1607.37,1,0.29379058696768623,Normal,15,Thursday
2023-10-03 09:00:00,Card,1400.7,1,0.28018597330384604,Normal,9,Tuesday
2023-08-13 11:00:00,Wallet,2918.05,1,0.26108998327152705,Normal,11,Sunday
2023-06-16 09:00:00,Card,1427.79,1,0.2848614040812229,Normal,9,Friday
2023-12-28 16:00:00,NetBanking,2044.33,1,0.3010794470672874,Normal,16,Thursday
2023-12-02 04:00:00,UPI,1942.87,1,0.29741033271491096,Normal,4,Saturday
2023-12-10 06:00:00,Card,826.48,1,0.2115262245747792,Normal,6,Sunday
2023-07-23 01:00:00,Card,2153.69,1,0.2996161588402237,Normal,1,Sunday
2023-07-20 06:00:00,UPI,2075.53,1,0.29896470517981916,Normal,6,Thursday
2023-12-25 00:00:00,UPI,2288.15,1,0.2975259344291821,Normal,0,Monday
2023-09-04 09:00:00,Card,2126.58,1,0.30297880561618445,Normal,9,Monday
2023-10-24 20:00:00,UPI,3708.55,1,0.12437487045543127,Normal,20,Tuesday
2023-05-12 13:00:00,UPI,2929.34,1,0.2578458682240391,Normal,13,Friday
2023-01-17 06:00:00,Card,2031.05,1,0.3012770870254154,Normal,6,Tuesday
2023-07-04 14:00:00,Wallet,2104.19,1,0.3061833471437525,Normal,14,Tuesday
2023-11-17 06:00:00,Card,3410.9,1,0.1832537553369552,Normal,6,Friday
2023-06-26 08:00:00,NetBanking,2690.47,1,0.2837671806214801,Normal,8,Monday
2023-11-30 15:00:00,UPI,1016.8,1,0.2333171069444342,Normal,15,Thursday
2023-03-05 09:00:00,NetBanking,2759.16,1,0.2717496055105499,Normal,9,Sunday
2023-03-04 12:00:00,Card,2994.24,1,0.24694059436296872,Normal,12,Saturday
2023-10-08 17:00:00,NetBanking,3294.17,1,0.19743976925467321,Normal,17,Sunday
2023-05-18 06:00:00,UPI,1678.81,1,0.2965475323536992,Normal,6,Thursday
2023-07-31 21:00:00,Card,1620.44,1,0.29453253012916764,Normal,21,Monday
2023-04-11 19:00:00,Card,1246.55,1,0.26689077585408105,Normal,19,Tuesday
2023-05-07 18:00:00,UPI,2246.5,1,0.2994782423676321,Normal,18,Sunday
2023-07-07 09:00:00,UPI,2586.29,1,0.2871369657268729,Normal,9,Friday
2023-03-03 02:00:00,UPI,1589.34,1,0.2926952942531287,Normal,2,Friday
2023-05-29 09:00:00,UPI,1886.55,1,0.3037507793372343,Normal,9,Monday
2023-01-26 14:00:00,NetBanking,357.03,1,0.13876169858195186,Normal,14,Thursday
2023-08-13 16:00:00,UPI,3207.56,1,0.21467448330902705,Normal,16,Sunday
2023-11-17 13:00:00,UPI,748.02,1,0.20867734268662086,Normal,13,Friday
2023-05-15 07:00:00,Card,2299.82,1,0.2948094010258204,Normal,7,Monday
2023-10-25 10:00:00,UPI,2190.6,1,0.30006919525872305,Normal,10,Wednesday
2023-04-22 03:00:00,Card,2036.65,1,0.29937525553342775,Normal,3,Saturday
2023-11-29 12:00:00,UPI,2055.04,1,0.3012536433809906,Normal,12,Wednesday
2023-01-06 10:00:00,Wallet,1190.58,1,0.258800951156062,Normal,10,Friday
2023-05-05 07:00:00,NetBanking,1737.55,1,0.30370740736157087,Normal,7,Friday
2023-06-28 06:00:00,NetBanking,2775.16,1,0.2715335264940286,Normal,6,Wednesday
2023-10-24 22:00:00,UPI,3012.12,1,0.2418987790188663,Normal,22,Tuesday
2023-12-09 22:00:00,NetBanking,1663.28,1,0.29476579718088086,Normal,22,Saturday
2023-11-17 14:00:00,UPI,751.66,1,0.207394565683503,Normal,14,Friday
2023-10-04 16:00:00,UPI,1377.06,1,0.27491459094211024,Normal,16,Wednesday
2023-08-16 20:00:00,UPI,3482.16,1,0.16982491419553547,Normal,20,Wednesday
2023-02-08 08:00:00,Card,1424.68,1,0.28392372809978544,Normal,8,Wednesday
2023-11-12 04:00:00,Card,1922.24,1,0.2975595233205403,Normal,4,Sunday
2023-12-28 20:00:00,Card,3132.73,1,0.23324375528338853,Normal,20,Thursday
2023-12-21 06:00:00,UPI,1578.48,1,0.2888213566088441,Normal,6,Thursday
2023-05-16 01:00:00,UPI,1867.57,1,0.30411287302776,Normal,1,Tuesday
2023-01-23 17:00:00,Card,2635.6,1,0.28961062739537424,Normal,17,Monday
2023-07-01 02:00:00,UPI,3369.45,1,0.18825959438207263,Normal,2,Saturday
2023-06-08 18:00:00,Card,1483.56,1,0.28526008315781753,Normal,18,Thursday
2023-10-28 06:00:00,UPI,3113.68,1,0.23454863787252245,Normal,6,Saturday
2023-03-26 16:00:00,NetBanking,1774.78,1,0.3033068475063404,Normal,16,Sunday
2023-12-18 12:00:00,Card,1291.26,1,0.2681614232148748,Normal,12,Monday
2023-01-12 07:00:00,UPI,2199.65,1,0.29997794063305216,Normal,7,Thursday
2023-05-27 07:00:00,UPI,1073.95,1,0.24132869939473006,Normal,7,Saturday
2023-03-15 19:00:00,Card,2377.61,1,0.2966582412168398,Normal,19,Wednesday
2023-07-01 17:00:00,NetBanking,4519.72,1,0.002419281431647047,Normal,17,Saturday
2023-10-22 13:00:00,UPI,2884.48,1,0.2654729558193817,Normal,13,Sunday
2023-02-08 08:00:00,UPI,1916.08,1,0.298793874031236,Normal,8,Wednesday
2023-12-08 06:00:00,NetBanking,2841.76,1,0.26595179175973643,Normal,6,Friday
2023-05-23 22:00:00,Card,1254.78,1,0.26684498916861144,Normal,22,Tuesday
2023-07-04 19:00:00,UPI,1389.06,1,0.27392903838538485,Normal,19,Tuesday
2023-06-06 16:00:00,Card,1938.27,1,0.29625834110962934,Normal,16,Tuesday
2023-03-27 10:00:00,UPI,2070.22,1,0.3008911155670189,Normal,10,Monday
2023-02-18 13:00:00,Card,965.36,1,0.22208489505334905,Normal,13,Saturday
2023-12-23 23:00:00,UPI,1754.82,1,0.30408602266268936,Normal,23,Saturday
2023-03-26 17:00:00,Wallet,1884.33,1,0.3045064998493025,Normal,17,Sunday
2023-09-27 11:00:00,Card,3233.58,1,0.20711833173452643,Normal,11,Wednesday
2023-01-07 01:00:00,Card,965.32,1,0.22208489505334905,Normal,1,Saturday
2023-07-02 20:00:00,Card,891.16,1,0.21394928512796563,Normal,20,Sunday
2023-11-23 08:00:00,Wallet,2140.57,1,0.30025547978372835,Normal,8,Thursday
2023-12-26 07:00:00,NetBanking,2920.7,1,0.26074353893610647,Normal,7,Tuesday
2023-12-07 13:00:00,Card,2441.27,1,0.2934161248731455,Normal,13,Thursday
2023-04-20 16:00:00,Card,2242.14,1,0.2985219284468437,Normal,16,Thursday
2023-07-07 06:00:00,Card,1769.11,1,0.3053981905024647,Normal,6,Friday
2023-12-02 16:00:00,Card,2540.88,1,0.2913047418705429,Normal,16,Saturday
2023-11-09 23:00:00,UPI,2661.51,1,0.2853707176479472,Normal,23,Thursday
2023-03-18 04:00:00,Card,1794.15,1,0.30664300157808794,Normal,4,Saturday
2023-07-20 05:00:00,UPI,1241.1,1,0.26796261681986194,Normal,5,Thursday
2023-02-03 14:00:00,Wallet,1246.3,1,0.26722309809711586,Normal,14,Friday
2023-11-08 22:00:00,UPI,2702.99,1,0.2843490618460704,Normal,22,Wednesday
2023-12-08 18:00:00,Wallet,764.58,1,0.20996672770620484,Normal,18,Friday
2023-03-19 20:00:00,Card,3341.65,1,0.19233579488089758,Normal,20,Sunday
2023-11-25 06:00:00,Card,1635.1,1,0.29410974776761617,Normal,6,Saturday
2023-08-26 02:00:00,Card,2247.63,1,0.3004183598462648,Normal,2,Saturday
2023-11-23 03:00:00,UPI,2561.37,1,0.28733403183483497,Normal,3,Thursday
2023-08-15 05:00:00,UPI,1453.05,1,0.28819915781922956,Normal,5,Tuesday
2023-05-29 12:00:00,UPI,22815.8,-1,-0.11533464515297032,Fraud,12,Monday
2023-02-27 21:00:00,Card,2105.58,1,0.30588012916574553,Normal,21,Monday
2023-10-31 02:00:00,UPI,1317.02,1,0.2625985634255002,Normal,2,Tuesday
2023-02-04 08:00:00,NetBanking,1145.89,1,0.24696183179941966,Normal,8,Saturday
2023-04-05 09:00:00,UPI,1217.77,1,0.26617656496152653,Normal,9,Wednesday
2023-02-09 00:00:00,UPI,2967.32,1,0.2508850714870182,Normal,0,Thursday
2023-09-24 18:00:00,UPI,2318.34,1,0.29221527466212316,Normal,18,Sunday
2023-06-10 05:00:00,Wallet,1365.47,1,0.2698633159149098,Normal,5,Saturday
2023-03-16 20:00:00,Card,2698.21,1,0.28541294798359645,Normal,20,Thursday
2023-12-10 13:00:00,UPI,1409.8,1,0.2823932685215246,Normal,13,Sunday
2023-10-28 14:00:00,Card,439.67,1,0.15256748158911282,Normal,14,Saturday
2023-01-31 06:00:00,UPI,2557.45,1,0.2859211828266107,Normal,6,Tuesday
2023-04-25 00:00:00,Wallet,3316.98,1,0.1933952455751471,Normal,0,Tuesday
2023-03-21 17:00:00,Card,2446.43,1,0.29368665026829816,Normal,17,Tuesday
2023-11-16 01:00:00,UPI,490.13,1,0.16006463147957006,Normal,1,Thursday
2023-04-13 18:00:00,Card,1981.16,1,0.3002499651064876,Normal,18,Thursday
2023-11-01 16:00:00,UPI,1780.34,1,0.3022377588592533,Normal,16,Wednesday
2023-12-08 10:00:00,Wallet,2302.57,1,0.29385784951692695,Normal,10,Friday
2023-11-26 10:00:00,UPI,1322.18,1,0.2634292657100951,Normal,10,Sunday
2023-07-23 04:00:00,Card,1733.22,1,0.30133302436752174,Normal,4,Sunday
2023-10-31 15:00:00,UPI,863.93,1,0.21752882894436582,Normal,15,Tuesday
2023-02-07 04:00:00,Card,2177.42,1,0.30093943275446466,Normal,4,Tuesday
2023-07-14 19:00:00,NetBanking,893.68,1,0.21380574709792233,Normal,19,Friday
2023-03-22 13:00:00,Card,2349.94,1,0.29376277532580797,Normal,13,Wednesday
2023-02-27 12:00:00,Card,1399.56,1,0.2790220159017933,Normal,12,Monday
2023-02-23 18:00:00,NetBanking,513.13,1,0.16511486830282063,Normal,18,Thursday
2023-03-10 08:00:00,UPI,2635.01,1,0.28961062739537424,Normal,8,Friday
2023-11-09 02:00:00,UPI,2395.23,1,0.2999942466992671,Normal,2,Thursday
2023-02-20 18:00:00,UPI,3082.35,1,0.23663566249847146,Normal,18,Monday
2023-07-29 00:00:00,Wallet,327.91,1,0.13351394739475886,Normal,0,Saturday
2023-10-14 17:00:00,UPI,1476.36,1,0.28925534367670513,Normal,17,Saturday
2023-02-09 18:00:00,Card,2105.27,1,0.30601752200520577,Normal,18,Thursday
2023-10-31 19:00:00,Card,2457.36,1,0.2961918874429341,Normal,19,Tuesday
2023-02-10 14:00:00,UPI,829.69,1,0.21353043680474582,Normal,14,Friday
2023-06-22 05:00:00,UPI,2345.17,1,0.29626103028223133,Normal,5,Thursday
2023-08-12 18:00:00,UPI,1542.58,1,0.2895735878030978,Normal,18,Saturday
2023-06-15 12:00:00,UPI,515.94,1,0.16533823374077783,Normal,12,Thursday
2023-08-09 15:00:00,UPI,1399.46,1,0.2791684931205167,Normal,15,Wednesday
2023-12-09 20:00:00,UPI,2411.5,1,0.29369544294575795,Normal,20,Saturday
2023-05-06 20:00:00,NetBanking,549.36,1,0.16738442234371587,Normal,20,Saturday
2023-06-18 04:00:00,Wallet,2509.64,1,0.29569237545403954,Normal,4,Sunday
2023-07-31 04:00:00,UPI,2226.7,1,0.29397738930841877,Normal,4,Monday
2023-08-07 01:00:00,UPI,1796.91,1,0.3074906286584526,Normal,1,Monday
2023-01-14 05:00:00,UPI,691.84,1,0.20003029029684682,Normal,5,Saturday
2023-04-10 20:00:00,Card,756.04,1,0.20672228363527168,Normal,20,Monday
2023-04-01 02:00:00,NetBanking,1681.21,1,0.29533447296250126,Normal,2,Saturday
2023-04-25 09:00:00,UPI,1100.05,1,0.2459974261889637,Normal,9,Tuesday
2023-03-08 07:00:00,UPI,1732.99,1,0.3008383250015287,Normal,7,Wednesday
2023-09-15 15:00:00,NetBanking,2724.95,1,0.2794362929521702,Normal,15,Friday
2023-06-13 18:00:00,Card,1781.58,1,0.30196036849206953,Normal,18,Tuesday
2023-02-24 16:00:00,UPI,1759.64,1,0.304671429194271,Normal,16,Friday
2023-06-29 15:00:00,Card,1760.28,1,0.304671429194271,Normal,15,Thursday
2023-11-01 18:00:00,UPI,2810.72,1,0.26956523025854795,Normal,18,Wednesday
2023-04-10 07:00:00,UPI,3034.7,1,0.24336689383535753,Normal,7,Monday
2023-05-15 23:00:00,NetBanking,2337.55,1,0.2969758211006325,Normal,23,Monday
2023-03-31 03:00:00,NetBanking,2109.27,1,0.3059184294166772,Normal,3,Friday
2023-03-13 00:00:00,UPI,2183.65,1,0.29957907827716274,Normal,0,Monday
2023-10-16 12:00:00,Wallet,3142.36,1,0.2314680120499208,Normal,12,Monday
2023-01-16 02:00:00,UPI,2381.0,1,0.2975105479566385,Normal,2,Monday
2023-04-19 12:00:00,NetBanking,3217.95,1,0.21135141323765572,Normal,12,Wednesday
2023-06-28 14:00:00,Card,1664.73,1,0.29618482523797013,Normal,14,Wednesday
2023-06-05 18:00:00,NetBanking,931.54,1,0.2232206514198128,Normal,18,Monday
